glytoucan_ac,pubchem_cid
G59741XZ,91852721
G59742GY,91847960
G59742ZT,91852810
G59746EH,146017597
G59746QC,91862275
G59747EH,91851926
G59749IO,91859015
G59752BW,91859792
G59754DB,70679027
G59757WP,156619328
G59761EF,91850954
G59768EJ,171124994
G59778ER,91846520
G59782MA,56629677
G59797AX,171124995
G59810YR,71297574
G59821JJ,91850017
G59824VV,91861333
G59853RS,156618509
G59866SG,171124999
G59869XG,91858079
G59870QB,146016136
G59872UP,91858510
G59877NF,146016267
G59879OR,91855016
G59897WN,91853337
G59901EA,46906058
G59902TR,91854616
G59905YM,10556082
G59910CM,91855062
G59924XR,91845048
G59925KQ,5288413
G59929MX,14130803
G59942FB,91847977
G59944EN,91847941
G59945HS,51351696
G59946TO,91852770
G59951KW,146017726
G59956HV,91845533
G59967VI,91854642
G59969VC,156616044
G59973RN,91853096
G59989VG,91857450
G59992MK,44610782
G59998NX,91848228
G59999BN,71298254
G60005GQ,156618708
G60033IX,91853330
G60039WT,156617601
G60059YM,91847500
G60063JU,91853797
G60067KH,91849881
G60067UC,91850451
G60071VH,168368464
G60074KV,91850452
G60087WL,156616557
G60090YA,91857318
G60098WB,146672264
G60103QI,91858343
G60109PL,91862483
G60116FU,168368475
G60123HZ,156614834
G60125IW,24812251
G60131QC,91855065
G60138JZ,91855985
G60168XX,91862048
G60171AJ,53871975
G60190BB,77908748
G60208DQ,168368495
G60215UL,91849254
G60216WR,91856377
G60227QI,146017605
G60230HH,3010290
G60233WN,53239701
G60234BX,91851366
G60246MX,91861836
G60268QL,51351803
G60269YM,91853529
G60273MG,146016613
G60273PS,91862648
G60274JN,91856041
G60275BG,91850320
G60281CE,91860308
G60284TY,91851785
G60286NF,168368510
G60330MA,91845152
G60333CO,91848978
G60358PW,91849162
G60365DR,91853523
G60370CP,91853582
G60391NN,91847379
G60395SO,146015389
G60397EF,91862571
G60413OP,91855607
G60414HV,168368549
G60415BS,91852798
G60419KX,91862250
G60426XC,146017887
G60430KO,70788980
G60437DK,146015599
G60439QY,91854754
G60464IB,91845701
G60477QO,156615546
G60482OT,91847801
G60485RX,91845792
G60492QF,91862042
G60496TU,91848851
G60502KP,11968685
G60504ZR,91862504
G60515CZ,91850003
G60525HJ,91848081
G60532CM,91851519
G60538YY,91850597
G60539QY,91853583
G60564DP,156614888
G60564JX,91848408
G60574ZE,91851017
G60598XD,91859688
G60603HJ,171125042
G60604SE,71297929
G60605VB,146017330
G60605ZN,91847416
G60606QD,146016619
G60610NA,156614915
G60611WD,91850956
G60615ZD,91851859
G60620BK,91857587
G60629OV,100933705
G60631AC,91857155
G60643CQ,91847105
G60645OK,91858627
G60646UB,91850108
G60653VD,71297471
G60660BN,146016958
G60663ZP,168368582
G60665ER,91849278
G60667OL,146017699
G60672SD,91852478
G60687DB,156614797
G60687RJ,156614583
G60688LC,156616151
G60689JZ,91855738
G60692DB,91857616
G60695UK,91852350
G60705KN,71297751
G60713GB,70678908
G60716WG,91861704
G60725IW,156614346
G60729FR,9893650
G60734PM,146017897
G60736DD,91849391
G60739BH,168368595
G60741OC,91856648
G60760VF,91848392
G60765GV,156616956
G60769HP,171125048
G60771OS,91860153
G60782IE,156616254
G60785FE,156614594
G60799ZL,71298488
G60800QP,91861219
G60814ZB,91851610
G60817KR,91847794
G60822TK,171933464
G60829NM,91849265
G60833BB,71298463
G60843JI,91856470
G60844ZM,91848924
G60859DF,46906084
G60860OP,156618938
G60875XB,91854086
G60881ZO,91848721
G60883HN,91849693
G60884PS,146015461
G60890ZT,91826575
G60892SA,91850751
G60912CW,91851150
G60915VQ,168368631
G60925RS,53262379
G60926LS,91854451
G60926SE,91856275
G60928BM,10284763
G60929YB,91856184
G60939WU,146017850
G60941RE,156614328
G60943VK,156617570
G60949GI,71298279
G60956VN,71297458
G60963AS,91859562
G60966ZH,156618729
G60977LC,156618294
G61008CN,91855118
G61009EJ,91848165
G61026ND,146017196
G61055FR,67743883
G61071JD,16213812
G61071WX,91847287
G61072BL,146017007
G61072JZ,91853068
G61074ON,91854028
G61086WG,91855949
G61087VG,10372259
G61088PB,101197961
G61088TM,91851024
G61094XY,91849705
G61109OG,156614690
G61119KT,156619246
G61149BD,91858141
G61153TX,91848270
G61155XS,171125068
G61158LP,156616126
G61159LY,91850915
G61167SW,91852553
G61168WC,14647413
G61169KO,91860128
G61176JH,91859321
G61203OK,91849114
G61207RZ,91857631
G61216ZY,156619299
G61217QH,156618549
G61222QQ,91852412
G61224OH,101616853
G61238HB,71298307
G61245NC,91856922
G61251HF,91847018
G61252ZJ,168368702
G61260NT,91852359
G61261HA,91850372
G61266PA,91857070
G61281CO,91846534
G61283FH,91855810
G61287UQ,156614666
G61298NX,71312729
G61311ZY,146015584
G61324ZT,91857583
G61328AC,91846357
G61334IA,91847959
G61339UO,91858398
G61351MP,91848132
G61366AT,91860521
G61367OF,91856690
G61381TL,171933466
G61386ZX,91847302
G61390GE,91852334
G61391SO,91854346
G61399JM,91849598
G61399NC,5288272
G61403XC,70674375
G61404CI,91846875
G61406KC,165880
G61411XJ,91854413
G61416CS,91859765
G61418DU,440552
G61420JB,101221166
G61420QM,91854024
G61428QW,91859316
G61429CU,91845040
G61431WM,91853526
G61434JL,156614604
G61435KZ,70788992
G61441IE,146015747
G61448DB,168368737
G61449JV,91850128
G61456PF,91857289
G61457CY,91852558
G61459JW,5288910
G61462HD,91851263
G61469IJ,122386517
G61484OO,168368744
G61491DK,185698
G61501FW,146016109
G61519GA,91846550
G61530CE,156614608
G61534DX,168368755
G61539GW,91861057
G61548EV,91860580
G61550NK,91851420
G61551YB,156614934
G61553DD,91854939
G61556JM,91858771
G61575RT,91853217
G61582HZ,146015838
G61593AU,91860627
G61601ZZ,91859470
G61614JZ,91849449
G61620LE,91847818
G61624LR,91859456
G61664CH,91856612
G61681XZ,91848880
G61684ET,146016411
G61702UX,91861306
G61705AR,91855635
G61707PW,91861356
G61710AG,156617773
G61715VD,91861740
G61717JN,71297522
G61718TK,146016390
G61721ZA,91862823
G61724IO,171125096
G61730RY,70679044
G61751GZ,91852128
G61756VD,156617674
G61757FV,156616085
G61758TU,156615563
G61766BT,21924842
G61769CQ,171933468
G61776FU,160514
G61780GR,91857952
G61782PB,71297407
G61783NH,168368811
G61785RY,91859869
G61805RY,146015487
G61814LX,168368820
G61819UR,91850411
G61833XV,91850137
G61842MB,91861302
G61843VN,91846993
G61846BY,91850890
G61848LC,146017627
G61849OD,91853168
G61878VZ,91852077
G61887VA,146015995
G61889LW,156614554
G61903HE,91851300
G61903QN,91859768
G61905WR,11815216
G61908AD,91846705
G61924UW,91845901
G61927HW,91856281
G61941WO,91848601
G61956VN,71297752
G61964QE,168368854
G61966PH,91851652
G61970XW,146016259
G61972DW,52921615
G61979BR,91860608
G61988IY,91855504
G62001NV,146017770
G62001OE,156618438
G62011LB,168368868
G62014YU,91858059
G62015ZM,91859802
G62044ND,146016222
G62048AU,156615013
G62056VT,46878593
G62081IR,156614661
G62091YE,156615673
G62097SF,91851050
G62103QF,91859992
G62108IQ,52921669
G62112AO,70789017
G62117RR,70678613
G62119KK,91862474
G62121FH,91848948
G62130TR,77920924
G62145FH,71297317
G62146JX,91861366
G62155HW,91854225
G62165LJ,91850838
G62167DK,91848865
G62182OO,91851534
G62183BI,156619101
G62196IB,91854804
G62199WN,91857022
G62200YG,10170292
G62205NF,91859881
G62217NB,91852839
G62218ID,171125122
G62221RF,91854264
G62243CB,156615848
G62251CT,168368912
G62274IX,146016165
G62278MB,91852167
G62283JC,56995732
G62300KZ,91860061
G62300UR,91847700
G62307SM,156614635
G62311FX,91857727
G62323OH,156617198
G62326NX,91860793
G62333MG,91846901
G62342QZ,91852346
G62349ZP,146016821
G62360SN,91860130
G62364JZ,71297567
G62365VG,168368939
G62369YQ,71749715
G62377BH,91859261
G62377GU,91845973
G62380XZ,91849978
G62389NM,91849502
G62400VU,156616199
G62407DA,91861083
G62407IF,146016692
G62414VY,146016048
G62433MP,91850339
G62439BR,156616462
G62446JD,91851704
G62447TX,156618903
G62462YC,91847229
G62464EH,91848167
G62479EJ,91862870
G62485ZM,68977340
G62488UG,91858614
G62504BU,91847999
G62505LR,91856646
G62515QP,91861457
G62517DC,91855727
G62519IY,71297600
G62527ZD,91858140
G62553AU,91849326
G62554JH,91850076
G62571UK,91859418
G62574BY,71297428
G62582RY,49800388
G62592GA,91847657
G62606MC,91860233
G62619LG,91860828
G62623TF,156617027
G62631WH,91849560
G62639CP,91855102
G62672CD,91862019
G62676CG,56635881
G62684SI,156618415
G62719QO,168369021
G62723TD,91847023
G62732AB,10147060
G62732ZA,91849410
G62735WZ,91852328
G62741IO,71298431
G62745YK,91847025
G62746IY,91861309
G62759AF,91851829
G62763GO,44560080
G62765JV,91862456
G62765SF,91862454
G62776HF,146017238
G62779OI,71297670
G62781GE,71297723
G62783KT,156618382
G62785KV,156615367
G62786QX,156614459
G62798PI,156615011
G62801YJ,91858910
G62805WL,98117299
G62807LP,91854030
G62808KR,91846311
G62826CL,91849503
G62836JK,71298017
G62853WA,171933469
G62864QE,91855830
G62867ZM,13871721
G62880PC,91845854
G62881MD,91859794
G62881NU,146015850
G62883YA,91850347
G62900WG,91847311
G62902QW,91848208
G62916OK,156618407
G62922ZN,91858555
G62933FW,91862117
G62942HO,53477625
G62945MQ,156614456
G62955ZH,156616086
G62968IF,71297947
G62973JK,91845935
G62979KP,91846023
G62989HM,146017617
G62989ND,146016374
G63012FY,168369074
G63021RS,91860531
G63024BG,71297768
G63035DM,56927913
G63053GR,91852860
G63059VZ,10306552
G63065KG,91859712
G63065ZE,91855956
G63069TR,5289369
G63072RV,91853558
G63074CQ,168369092
G63075AF,91847871
G63078AB,91848870
G63078SM,91848876
G63099PM,91847067
G63100CN,91848333
G63100SG,10894265
G63103GD,91862640
G63110FF,156617776
G63114QE,52921608
G63125IE,91852228
G63135UF,56836759
G63142AA,91853207
G63150NE,91855328
G63154WO,171933470
G63160NR,71297634
G63161GM,71298309
G63166WT,91848276
G63179CE,13886282
G63179CS,91852568
G63185HW,91853878
G63186XK,168369110
G63191JH,156616921
G63193FF,71298448
G63194GH,91853806
G63213PP,71298325
G63238VS,91852627
G63240YA,91848636
G63242HY,91849979
G63261GX,3411519
G63273AJ,14055814
G63273CS,91851348
G63286MF,91855610
G63302YP,91857121
G63308HG,91857202
G63308WB,156618374
G63317CA,91859419
G63324SB,156617807
G63324WU,156617946
G63329SO,91845732
G63333DU,91845959
G63334FZ,156614548
G63336AX,46224603
G63337DU,91857782
G63337SS,70698315
G63342TJ,91857069
G63348GG,44610895
G63360DZ,168369137
G63362BA,156615737
G63363XX,46878601
G63380ES,91845309
G63383QX,91851388
G63389VQ,71297636
G63411NB,91857061
G63413QV,71297830
G63422TF,9851379
G63427CD,91852870
G63438EB,91850364
G63443GA,91853783
G63444WV,91858428
G63452MH,91860919
G63459ER,146015852
G63466HH,91851368
G63473GZ,91853385
G63474NY,91852450
G63477YX,91857238
G63480NF,71297578
G63496FG,91856735
G63496QU,168369165
G63498YL,71298376
G63505TP,91847063
G63536HB,91851962
G63564XP,91859029
G63565GW,168369183
G63565MO,71297689
G63565UY,91852282
G63575JI,168369187
G63580II,146016882
G63585HN,91854860
G63596DU,156615064
G63597ZG,91856327
G63610QZ,91860079
G63611ZF,91859150
G63617UP,91860951
G63622FJ,91854964
G63629SO,91862360
G63644AZ,156614319
G63659FK,91849348
G63660JP,146015439
G63662NM,102459946
G63664GB,91846835
G63665MU,71297843
G63675CX,4283476
G63677TI,91854034
G63679ZU,91847256
G63681JP,156619117
G63683AB,71298110
G63690PS,146016755
G63708BZ,91861532
G63717BV,91859197
G63717SU,71298097
G63720BV,156614622
G63721FF,91850786
G63727WO,91856419
G63732JW,168369223
G63734KU,156614894
G63748AU,91862062
G63754TT,91846775
G63770IR,171125190
G63774AQ,91848215
G63782AK,91850477
G63782BU,56836307
G63787FE,91854965
G63787RZ,156614489
G63791WF,146016762
G63792JF,21155774
G63793FN,102144862
G63802EG,91848424
G63813EJ,91854700
G63820GM,71297420
G63821SF,91861883
G63838JW,91852471
G63851XY,91859718
G63872CO,91862688
G63882OO,139031756
G63889NK,91845155
G63902JF,91849161
G63902MT,156618866
G63917FO,146017399
G63919RG,91852525
G63932ZM,146015515
G63946SF,91859578
G63966LT,91852869
G63981YU,91857184
G63985NN,21606995
G63992GH,91861190
G64002SF,71298520
G64003EJ,91862754
G64011FV,146017693
G64018QW,168369266
G64022EC,156617766
G64025NR,91853365
G64029DP,146016147
G64041RB,102041190
G64048GU,91858788
G64050LH,70678867
G64058SS,168369277
G64077VW,156614610
G64079RT,91855722
G64083HN,168369284
G64087OP,91855292
G64092PM,146015513
G64098LT,71297628
G64098MP,91859689
G64102JR,91858072
G64123CD,91860258
G64127GJ,156614391
G64132UH,146017099
G64138YC,156618554
G64152OT,91845469
G64161DQ,91859678
G64164CA,146017861
G64165TJ,71298430
G64168EM,91861230
G64175SO,91860133
G64181RO,156618482
G64183CB,91859324
G64189GC,91859675
G64193FB,156617793
G64206XB,91861125
G64208CW,91848822
G64223CQ,91849663
G64227KZ,91856191
G64228FU,129826699
G64239KZ,91856651
G64244LR,91861278
G64259JK,156618615
G64259ZR,71297794
G64261IK,156618527
G64262FG,91845015
G64263HW,91846011
G64271BN,146014769
G64271PC,91860876
G64272SY,91849476
G64282SO,91850033
G64285PF,71298178
G64303ZW,91853847
G64305XQ,146016271
G64311TT,91862505
G64315VC,91851535
G64320QG,91849151
G64325VG,156618749
G64330NA,91850537
G64334QQ,91862524
G64343WH,91852044
G64345WG,10953689
G64351DA,10961582
G64354IY,76460654
G64361ER,21596280
G64389UN,91852935
G64398GR,91847547
G64400CB,71298356
G64402PV,91846372
G64404PV,91859622
G64418SR,91852283
G64441VJ,168369357
G64460FJ,91862415
G64466WK,91860592
G64468KS,91862073
G64477EK,168369369
G64481DJ,91855037
G64482PB,146016724
G64485VT,71298485
G64500KY,66574985
G64501OO,91857899
G64527IJ,156615014
G64530AY,3037808
G64538ZR,91851750
G64547NU,91856031
G64548HA,91845531
G64553RA,91860568
G64566OC,91854966
G64570KJ,91856539
G64577HA,91846878
G64581RP,439174
G64586PM,92136203
G64592DC,44468841
G64604UL,71298207
G64609RK,122395482
G64613CO,156619326
G64615DY,91850685
G64615YP,168369393
G64618XR,91862777
G64623GC,91861768
G64624XQ,101698397
G64625WS,156619301
G64632MT,156618695
G64633BH,70678989
G64642LS,44611016
G64652EG,156618839
G64661YG,91848609
G64662EI,146015462
G64662SH,91859104
G64665ER,168369397
G64665SI,91849407
G64669AQ,91848590
G64678ML,91862209
G64693IG,91854867
G64696WA,91859588
G64697JB,91859592
G64705QJ,91853252
G64705ZN,91851343
G64712UU,146015809
G64713KE,91859450
G64714RC,156615388
G64741WD,156617441
G64761FU,91860094
G64783LH,91853584
G64784NL,24812252
G64785DN,97050062
G64789SR,91859128
G64799PD,44263865
G64803AP,91846499
G64803HZ,91848474
G64810SW,91849191
G64813IY,91847187
G64813JD,146016389
G64823DM,91849697
G64826XB,91853419
G64827NU,91846669
G64829AO,102355439
G64830WP,168369432
G64844ET,156614612
G64849QZ,91846846
G64850DY,156614756
G64851ON,91862575
G64854QG,91848381
G64856PW,91845294
G64857LW,91862370
G64857YA,53993863
G64860JV,71297789
G64861UO,91857559
G64870DN,91854124
G64878VD,71298132
G64885AH,91845992
G64894MA,71298057
G64899EB,146017724
G64904FE,156614831
G64904QS,91860776
G64919UI,91861191
G64931FF,156614712
G64936OS,156617757
G64937TE,156617416
G64943CI,46226523
G64950NP,91828242
G64954VT,10239921
G64963GW,91860932
G64963HC,91859053
G64968QT,91852265
G64973KT,52921613
G64981YW,146017629
G64996BH,146015978
G65002PM,91861477
G65007AU,156615707
G65009JH,91854781
G65020KU,146015718
G65026VM,168369471
G65030HB,71297297
G65037OI,91861383
G65044JI,91858060
G65050IE,171125254
G65070LF,91848444
G65070VQ,5321399
G65079ZY,156614358
G65085HC,91860378
G65085NL,91853720
G65087VI,91852496
G65091TK,75955067
G65101VB,91857776
G65103XZ,91856654
G65112QB,146015911
G65117HG,91853518
G65124WT,102059701
G65135MY,91853380
G65150XT,156617612
G65156DS,91860858
G65160UI,168369493
G65162CH,91846037
G65165RH,91859353
G65166VR,91845129
G65169LC,91845145
G65169RI,156616681
G65186SE,71297284
G65191ST,70698378
G65192DL,91845418
G65193CZ,101042710
G65200OC,91853169
G65205XO,91858628
G65207CP,168369503
G65223RT,91846729
G65226QM,91862681
G65236EL,91845068
G65236OQ,56836117
G65239SF,91847992
G65243FP,71298053
G65255ZQ,146017821
G65258XP,11001447
G65265MH,171933472
G65276CV,91858642
G65284YE,168369515
G65285QO,91845698
G65291BW,10281882
G65294YU,71297700
G65299LG,91857849
G65303YU,156615252
G65307KA,146017982
G65311MC,91858816
G65315OA,91850245
G65316IB,10064084
G65338GP,156615062
G65340BF,91847683
G65345NM,156617740
G65351EL,91860337
G65356DX,91847872
G65364FS,91857972
G65365ZJ,146015981
G65370RS,91861220
G65372SM,5288294
G65376QI,52921658
G65380CT,91851509
G65385RR,46916405
G65385VG,168369539
G65407HJ,71297932
G65414VM,91861042
G65419YA,91850607
G65424HD,168369546
G65432MI,91854062
G65434PC,91851526
G65437NL,91848613
G65438SS,10396118
G65447BW,91862442
G65449BO,146017474
G65454PX,91861132
G65454YQ,156618339
G65460ES,25062510
G65461CZ,168369556
G65464PI,91858854
G65467NS,91854125
G65475CX,91861139
G65484DP,71297389
G65499ZI,91859548
G65500VO,156614765
G65507FU,91859072
G65508FE,91853398
G65508OC,91853404
G65515HD,91862257
G65525UV,91848404
G65538CT,168369575
G65548ZC,171933473
G65562ZE,44611726
G65597BI,91848009
G65600KO,91862031
G65602FX,91846024
G65603XA,146017632
G65609XC,10221549
G65617KZ,71297712
G65624ZE,10197254
G65628OM,91852671
G65632ZG,168369599
G65644CC,91862300
G65645WO,91857632
G65654GV,21607005
G65667PE,91850123
G65669BM,146016517
G65675XT,91857266
G65680SX,91860640
G65686FS,91856736
G65695UT,146017183
G65696SL,146017690
G65697SK,91862153
G65703ID,71297422
G65704VY,91858749
G65715DK,146016306
G65716WE,168369614
G65717IJ,91857331
G65718MY,439626
G65721TS,71297307
G65728QH,146015836
G65744QH,91857498
G65746OX,50991370
G65760UO,91855757
G65773ZP,91848925
G65774LN,146016015
G65778WT,91859031
G65790DQ,91854717
G65796FM,91858149
G65799WV,91858207
G65805JY,146017070
G65806CM,91848637
G65806TH,49852394
G65825CX,91862222
G65829ZR,70464362
G65832JS,146016400
G65832SQ,53244998
G65836PH,91861769
G65840VR,91850950
G65847KE,131752919
G65850ES,91861762
G65855MN,71297577
G65860IT,91860473
G65867II,91862182
G65882DG,91847968
G65889KE,439353
G65890UA,91851301
G65893EZ,71297638
G65910BL,91852322
G65918MZ,91846404
G65936RO,171125288
G65948NJ,156615000
G65955VU,91852164
G65956MW,91850916
G65962DP,146017245
G65962JE,156616121
G65970QT,91858967
G65981EG,91852153
G65982DP,91853083
G65984FE,71297443
G65996GC,11813941
G66008TU,14997609
G66019PC,91851332
G66021ZE,91854690
G66037DT,91859736
G66037WR,91854146
G66040YD,91851641
G66044FT,156617758
G66053JC,91851849
G66061KN,101713939
G66080XQ,91848180
G66086EX,53477647
G66093JS,91845707
